customer_id,signup_date,country,city,age_group,device_type,acquisition_channel,customer_segment
cus_0001060,2025-04-15,United States,Austin,25-34,Desktop,Email,New
cus_0001061,2025-12-19,India,Delhi,25-34,iOS,Google Ads,New
cus_0001062,2025-08-01,India,Mumbai,25-34,Android,Organic Search,New
cus_0001063,2025-07-04,India,Mumbai,45-54,iOS,Organic Search,Occasional
cus_0001064,2025-09-08,United Kingdom,London,25-34,Android,Meta Ads,New
cus_0001065,2025-09-05,United Kingdom,London,25-34,iOS,Organic Search,New
cus_0001066,2026-01-20,United States,New York,25-34,Android,Email,Occasional
cus_0001067,2025-06-09,India,Hyderabad,55+,Desktop,Meta Ads,Loyal
cus_0001068,2025-08-13,United States,New York,25-34,Desktop,Organic Search,New
cus_0001069,2025-10-30,India,Mumbai,45-54,Android,Google Ads,New
cus_0001070,2025-11-13,India,Hyderabad,18-24,Desktop,Organic Search,Occasional
cus_0001071,2025-10-17,United States,San Francisco,25-34,Android,Meta Ads,Loyal
cus_0001072,2025-11-15,United Kingdom,Bristol,35-44,iOS,Organic Search,New
cus_0001073,2025-07-25,United States,Austin,25-34,iOS,Direct,Loyal
cus_0001074,2025-11-20,India,Bengaluru,18-24,Desktop,Email,New
cus_0001075,2025-12-12,India,Bengaluru,25-34,iOS,Referral,New
cus_0001076,2025-07-18,Germany,Munich,45-54,Desktop,Google Ads,High Value
cus_0001077,2025-08-04,India,Bengaluru,18-24,Android,Referral,Loyal
cus_0001078,2025-10-20,United Kingdom,London,25-34,Android,Meta Ads,Occasional
cus_0001079,2026-02-01,United Kingdom,London,25-34,Android,Meta Ads,Occasional
cus_0001080,2025-04-21,India,Bengaluru,45-54,Desktop,Meta Ads,Occasional
cus_0001081,2025-05-02,India,Bengaluru,35-44,iOS,Google Ads,New
cus_0001082,2025-10-25,Singapore,Singapore,35-44,Desktop,Meta Ads,New
cus_0001083,2025-08-25,India,Bengaluru,25-34,iOS,Email,New
cus_0001084,2025-11-22,India,Bengaluru,18-24,Desktop,Organic Search,Occasional
cus_0001085,2025-10-26,India,Hyderabad,45-54,Desktop,Google Ads,Occasional
cus_0001086,2025-12-19,India,Mumbai,18-24,Android,Google Ads,Occasional
cus_0001087,2025-07-26,India,Bengaluru,25-34,Android,Google Ads,New
cus_0001088,2025-09-05,United States,Austin,45-54,Android,Email,New
cus_0001089,2025-10-28,India,Hyderabad,35-44,Android,Meta Ads,New
cus_0001090,2025-06-02,India,Mumbai,55+,Desktop,Organic Search,Loyal
cus_0001091,2025-08-08,India,Hyderabad,55+,iOS,Direct,New
cus_0001092,2025-07-15,United Kingdom,Manchester,55+,iOS,Direct,Occasional
cus_0001093,2025-09-04,United States,New York,35-44,iOS,Organic Search,Loyal
cus_0001094,2025-04-24,India,Mumbai,55+,iOS,Organic Search,New
cus_0001095,2025-07-20,United States,New York,25-34,Android,Direct,Occasional
cus_0001096,2025-09-24,United Kingdom,Bristol,18-24,Android,Email,Occasional
cus_0001097,2025-05-05,India,Bengaluru,25-34,Android,Direct,New
cus_0001098,2025-07-14,India,Bengaluru,25-34,Android,Direct,Loyal
cus_0001099,2025-05-18,United Kingdom,London,18-24,Android,Organic Search,New
cus_0001100,2025-05-23,United Kingdom,Manchester,45-54,Desktop,Google Ads,Occasional
cus_0001101,2025-08-31,India,Hyderabad,25-34,iOS,Email,New
cus_0001102,2025-09-11,United Kingdom,Bristol,55+,iOS,Meta Ads,Loyal
cus_0001103,2026-01-26,India,Hyderabad,25-34,Desktop,Google Ads,Loyal
cus_0001104,2025-10-06,India,Bengaluru,35-44,iOS,Meta Ads,High Value
cus_0001105,2025-07-23,India,Mumbai,35-44,Android,Meta Ads,Occasional
cus_0001106,2026-01-24,India,Mumbai,25-34,Android,Meta Ads,New
cus_0001107,2025-07-15,Germany,Hamburg,55+,Android,Email,Loyal
cus_0001108,2025-08-05,India,Delhi,18-24,iOS,Google Ads,Loyal
cus_0001109,2025-05-15,Germany,Berlin,55+,iOS,Direct,Occasional
cus_0001110,2025-05-25,United Kingdom,Bristol,45-54,iOS,Google Ads,New
cus_0001111,2025-12-01,India,Hyderabad,18-24,Desktop,Email,Occasional
cus_0001112,2026-01-04,India,Bengaluru,35-44,Android,Email,New
cus_0001113,2026-01-21,India,Hyderabad,25-34,Desktop,Referral,New
cus_0001114,2025-06-06,India,Mumbai,35-44,iOS,Meta Ads,High Value
cus_0001115,2025-06-26,Singapore,Singapore,18-24,iOS,Google Ads,New
cus_0001116,2026-01-23,Germany,Munich,25-34,Desktop,Google Ads,Occasional
cus_0001117,2025-12-26,United States,New York,25-34,Android,Google Ads,New
cus_0001118,2025-08-05,India,Mumbai,55+,Android,Google Ads,New
cus_0001119,2025-06-25,India,Delhi,18-24,iOS,Organic Search,Occasional
cus_0001120,2026-01-28,United States,Chicago,35-44,iOS,Meta Ads,New
cus_0001121,2025-05-04,Singapore,Singapore,18-24,Android,Direct,New
cus_0001122,2025-07-01,United Kingdom,Bristol,25-34,Desktop,Organic Search,New
cus_0001123,2025-07-11,Singapore,Singapore,55+,Android,Direct,Occasional
cus_0001124,2025-08-26,United States,Chicago,35-44,Android,Google Ads,New
cus_0001125,2025-06-21,India,Bengaluru,25-34,Android,Organic Search,Loyal
cus_0001126,2025-05-30,India,Mumbai,25-34,Android,Meta Ads,Occasional
cus_0001127,2025-11-16,Singapore,Singapore,55+,iOS,Google Ads,New
cus_0001128,2025-09-19,India,Bengaluru,45-54,iOS,Organic Search,Loyal
cus_0001129,2025-05-12,Singapore,Singapore,55+,Android,Meta Ads,New
cus_0001130,2025-11-26,Germany,Hamburg,35-44,Android,Email,New
cus_0001131,2026-01-21,United States,Chicago,18-24,Android,Direct,Occasional
cus_0001132,2025-06-19,United Kingdom,Manchester,55+,Desktop,Google Ads,New
cus_0001133,2025-07-24,India,Bengaluru,25-34,Android,Google Ads,Occasional
cus_0001134,2025-04-26,India,Delhi,25-34,Android,Google Ads,New
cus_0001135,2025-09-05,United Kingdom,Manchester,35-44,Desktop,Meta Ads,Occasional
cus_0001136,2026-01-21,India,Delhi,25-34,Android,Google Ads,High Value
cus_0001137,2025-10-13,India,Delhi,18-24,iOS,Organic Search,High Value
cus_0001138,2025-07-13,United States,Chicago,55+,Android,Email,Occasional
cus_0001139,2026-02-01,Singapore,Singapore,18-24,iOS,Google Ads,New
cus_0001140,2025-07-29,India,Hyderabad,35-44,iOS,Email,Occasional
cus_0001141,2025-06-26,United Kingdom,Manchester,18-24,iOS,Direct,New
cus_0001142,2025-08-03,Germany,Hamburg,25-34,iOS,Organic Search,Loyal
cus_0001143,2025-07-11,United States,Chicago,35-44,iOS,Meta Ads,New
cus_0001144,2025-04-14,Germany,Berlin,55+,Android,Google Ads,Loyal
cus_0001145,2025-07-18,United States,San Francisco,35-44,iOS,Google Ads,Occasional
cus_0001146,2026-01-06,India,Bengaluru,45-54,Android,Google Ads,Loyal
cus_0001147,2025-04-23,United Kingdom,Manchester,35-44,Desktop,Organic Search,Loyal
cus_0001148,2025-12-01,United States,Austin,25-34,Android,Google Ads,Occasional
cus_0001149,2025-11-15,United Kingdom,Bristol,25-34,Android,Referral,Occasional
cus_0001150,2025-08-30,India,Delhi,35-44,Android,Meta Ads,Occasional
cus_0001151,2025-11-24,United States,San Francisco,55+,Android,Direct,Occasional
cus_0001152,2025-07-05,India,Hyderabad,25-34,iOS,Meta Ads,New
cus_0001153,2025-05-18,United Kingdom,Manchester,25-34,Android,Email,Occasional
cus_0001154,2025-09-12,United Kingdom,Bristol,35-44,iOS,Direct,Occasional
cus_0001155,2026-01-06,United States,Chicago,25-34,Android,Direct,High Value
cus_0001156,2025-07-27,Singapore,Singapore,18-24,iOS,Organic Search,Occasional
cus_0001157,2025-11-13,Singapore,Singapore,35-44,Android,Organic Search,Loyal
cus_0001158,2025-06-16,India,Delhi,45-54,Android,Direct,Loyal
cus_0001159,2025-06-15,Germany,Munich,35-44,Desktop,Referral,New
cus_0001160,2025-04-15,India,Hyderabad,45-54,Android,Organic Search,Loyal
cus_0001161,2025-06-18,Germany,Berlin,25-34,Android,Organic Search,Occasional
cus_0001162,2025-10-30,United Kingdom,Bristol,45-54,Android,Direct,New
cus_0001163,2025-12-08,United States,Austin,55+,Android,Referral,Loyal
cus_0001164,2025-04-24,India,Mumbai,25-34,Android,Organic Search,New
cus_0001165,2025-04-29,United States,New York,25-34,Android,Google Ads,Occasional
cus_0001166,2025-07-15,United States,San Francisco,18-24,Android,Direct,Loyal
cus_0001167,2025-09-11,Germany,Berlin,35-44,Android,Organic Search,High Value
cus_0001168,2025-08-09,India,Hyderabad,18-24,Android,Organic Search,Loyal
cus_0001169,2025-05-07,India,Hyderabad,25-34,iOS,Google Ads,Occasional
cus_0001170,2025-12-30,United States,New York,25-34,Desktop,Referral,New
cus_0001171,2025-12-30,India,Mumbai,55+,Desktop,Direct,Loyal
cus_0001172,2025-07-27,India,Delhi,25-34,Android,Meta Ads,Occasional
cus_0001173,2025-11-28,India,Delhi,18-24,Android,Google Ads,New
cus_0001174,2025-05-21,United States,Austin,45-54,iOS,Google Ads,Occasional
cus_0001175,2025-05-06,United States,New York,18-24,iOS,Organic Search,Loyal
cus_0001176,2026-01-18,United States,Austin,55+,Android,Direct,Occasional
cus_0001177,2025-06-21,Germany,Berlin,35-44,Android,Organic Search,Occasional
cus_0001178,2025-05-17,India,Delhi,25-34,Android,Organic Search,High Value
cus_0001179,2025-10-21,United States,San Francisco,18-24,iOS,Organic Search,Loyal
cus_0001180,2025-12-21,India,Delhi,25-34,Desktop,Google Ads,Occasional
cus_0001181,2025-09-23,Germany,Munich,25-34,iOS,Organic Search,New
cus_0001182,2025-11-14,United Kingdom,London,18-24,Android,Direct,Occasional
cus_0001183,2025-04-26,India,Bengaluru,25-34,Android,Google Ads,Loyal
cus_0001184,2025-12-27,India,Delhi,55+,Android,Direct,New
cus_0001185,2025-10-24,United States,Chicago,35-44,iOS,Organic Search,Occasional
cus_0001186,2025-09-10,India,Hyderabad,18-24,Android,Meta Ads,High Value
cus_0001187,2025-08-28,India,Hyderabad,18-24,iOS,Meta Ads,Occasional
cus_0001188,2025-06-14,United States,Austin,18-24,Android,Meta Ads,Occasional
cus_0001189,2025-06-30,United States,New York,55+,Android,Email,Loyal
cus_0001190,2025-12-12,India,Hyderabad,25-34,Android,Google Ads,Occasional
cus_0001191,2025-09-15,United Kingdom,London,18-24,Desktop,Referral,Loyal
cus_0001192,2025-08-08,India,Bengaluru,45-54,Android,Organic Search,Loyal
cus_0001193,2025-04-17,Germany,Hamburg,25-34,Android,Referral,High Value
cus_0001194,2025-04-26,United States,Austin,55+,Android,Meta Ads,New
cus_0001195,2025-05-29,United Kingdom,Manchester,25-34,iOS,Google Ads,New
cus_0001196,2025-07-22,India,Mumbai,45-54,Android,Direct,New
cus_0001197,2025-10-11,India,Delhi,25-34,iOS,Organic Search,Occasional
cus_0001198,2025-08-12,India,Hyderabad,55+,Android,Organic Search,High Value
cus_0001199,2025-10-19,United States,New York,35-44,Desktop,Organic Search,New
cus_0001200,2025-11-15,India,Delhi,45-54,Android,Meta Ads,Loyal
cus_0001201,2025-04-17,United States,San Francisco,25-34,iOS,Google Ads,Loyal
cus_0001202,2025-08-29,United Kingdom,Manchester,18-24,iOS,Direct,Occasional
cus_0001203,2025-04-25,United Kingdom,Manchester,35-44,iOS,Direct,Occasional
cus_0001204,2025-12-26,Singapore,Singapore,25-34,iOS,Email,New
cus_0001205,2025-12-06,Germany,Berlin,25-34,Desktop,Referral,Loyal
cus_0001206,2026-01-10,India,Bengaluru,45-54,iOS,Meta Ads,Occasional
cus_0001207,2025-10-14,United States,Chicago,55+,Android,Google Ads,Loyal
cus_0001208,2025-10-21,United States,San Francisco,25-34,Desktop,Organic Search,Loyal
cus_0001209,2025-09-09,India,Bengaluru,18-24,Desktop,Direct,Loyal
cus_0001210,2025-12-18,Germany,Munich,18-24,iOS,Email,Occasional
cus_0001211,2025-04-28,United States,San Francisco,45-54,iOS,Organic Search,New
cus_0001212,2025-08-08,India,Bengaluru,55+,Android,Organic Search,Loyal
cus_0001213,2025-11-13,United States,New York,35-44,iOS,Google Ads,Occasional
cus_0001214,2025-06-21,India,Bengaluru,35-44,Android,Organic Search,Occasional
cus_0001215,2025-05-21,United States,Chicago,45-54,iOS,Direct,New
cus_0001216,2025-10-18,United States,Chicago,25-34,iOS,Meta Ads,Loyal
cus_0001217,2026-01-30,India,Delhi,45-54,Android,Google Ads,Occasional
cus_0001218,2025-08-28,Singapore,Singapore,45-54,Android,Direct,Occasional
cus_0001219,2025-08-12,United States,Chicago,25-34,Android,Meta Ads,New
cus_0001220,2025-06-17,India,Hyderabad,55+,iOS,Organic Search,New
cus_0001221,2025-10-18,United Kingdom,Bristol,25-34,Android,Meta Ads,New
cus_0001222,2025-08-19,India,Delhi,35-44,Android,Organic Search,Occasional
cus_0001223,2025-04-24,India,Mumbai,45-54,Android,Organic Search,Loyal
cus_0001224,2025-11-16,India,Mumbai,25-34,Desktop,Meta Ads,High Value
cus_0001225,2025-09-05,India,Delhi,55+,Android,Meta Ads,Occasional
cus_0001226,2025-09-26,India,Mumbai,35-44,iOS,Email,New
cus_0001227,2025-05-02,India,Bengaluru,25-34,iOS,Organic Search,Occasional
cus_0001228,2025-11-18,India,Hyderabad,45-54,Android,Organic Search,Occasional
cus_0001229,2026-01-12,United States,Austin,25-34,Android,Meta Ads,New
cus_0001230,2025-08-15,Germany,Berlin,35-44,Android,Organic Search,New
cus_0001231,2025-08-16,India,Mumbai,25-34,iOS,Meta Ads,High Value
cus_0001232,2025-10-29,United States,Chicago,55+,Desktop,Direct,Occasional
cus_0001233,2025-08-31,India,Mumbai,45-54,iOS,Organic Search,Loyal
cus_0001234,2025-04-09,India,Delhi,25-34,Android,Direct,Occasional
cus_0001235,2025-07-08,Germany,Hamburg,25-34,Android,Direct,Loyal
cus_0001236,2025-09-30,United Kingdom,Bristol,55+,Android,Meta Ads,New
cus_0001237,2025-11-20,Singapore,Singapore,25-34,Android,Email,Loyal
cus_0001238,2025-08-22,United States,Chicago,25-34,Android,Organic Search,Loyal
cus_0001239,2025-08-07,India,Bengaluru,25-34,Android,Meta Ads,New
cus_0001240,2025-05-14,Germany,Munich,45-54,Desktop,Direct,Loyal
cus_0001241,2025-09-15,United States,New York,35-44,Android,Referral,Occasional
cus_0001242,2025-07-28,India,Mumbai,18-24,Android,Organic Search,Occasional
cus_0001243,2026-01-22,Germany,Hamburg,55+,Android,Meta Ads,Loyal
cus_0001244,2025-04-23,India,Delhi,25-34,Android,Organic Search,Occasional
cus_0001245,2025-06-12,United States,San Francisco,25-34,Android,Referral,Loyal
cus_0001246,2025-04-10,United Kingdom,Manchester,35-44,iOS,Direct,New
cus_0001247,2025-04-13,India,Mumbai,35-44,iOS,Google Ads,New
cus_0001248,2025-10-11,United States,San Francisco,45-54,Android,Direct,New
cus_0001249,2025-11-12,Germany,Hamburg,25-34,Desktop,Organic Search,Occasional
cus_0001250,2025-07-10,United Kingdom,Manchester,25-34,Android,Meta Ads,High Value
cus_0001251,2025-06-16,India,Bengaluru,35-44,Desktop,Direct,Loyal
cus_0001252,2025-09-21,India,Hyderabad,55+,iOS,Organic Search,New
cus_0001253,2025-12-01,Germany,Munich,55+,Android,Google Ads,Occasional
cus_0001254,2025-07-08,India,Mumbai,55+,iOS,Meta Ads,Occasional
cus_0001255,2025-09-09,United Kingdom,Manchester,45-54,Android,Google Ads,Occasional
cus_0001256,2025-08-14,Germany,Hamburg,55+,Android,Meta Ads,New
cus_0001257,2025-07-14,India,Delhi,35-44,Android,Google Ads,High Value
cus_0001258,2025-10-24,United Kingdom,Bristol,25-34,iOS,Meta Ads,New
cus_0001259,2025-12-04,United States,New York,25-34,iOS,Google Ads,Loyal
cus_0001260,2025-09-27,Singapore,Singapore,35-44,Desktop,Organic Search,Occasional
cus_0001261,2025-12-10,United Kingdom,London,25-34,Desktop,Direct,Occasional
cus_0001262,2025-10-27,India,Delhi,55+,iOS,Email,Loyal
cus_0001263,2025-04-27,India,Delhi,35-44,Android,Organic Search,Occasional
cus_0001264,2025-05-26,India,Bengaluru,25-34,Android,Organic Search,Occasional
cus_0001265,2025-04-09,United States,Chicago,18-24,Android,Meta Ads,High Value
cus_0001266,2025-11-29,Germany,Berlin,35-44,Android,Direct,Occasional
cus_0001267,2026-01-16,United States,New York,45-54,Android,Organic Search,Occasional
cus_0001268,2025-05-25,India,Hyderabad,25-34,Desktop,Google Ads,High Value
cus_0001269,2025-08-12,United States,San Francisco,18-24,Android,Email,High Value
cus_0001270,2025-07-04,United Kingdom,London,35-44,Android,Google Ads,High Value
cus_0001271,2025-08-16,United States,New York,45-54,iOS,Organic Search,Loyal
cus_0001272,2025-10-14,United States,Austin,55+,Android,Google Ads,New
cus_0001273,2025-09-05,India,Delhi,25-34,iOS,Direct,Loyal
cus_0001274,2025-10-18,Singapore,Singapore,25-34,Android,Organic Search,High Value
cus_0001275,2025-07-24,India,Bengaluru,25-34,iOS,Organic Search,New
cus_0001276,2025-06-06,India,Bengaluru,25-34,Android,Meta Ads,New
cus_0001277,2025-06-15,India,Bengaluru,18-24,Android,Meta Ads,Occasional
cus_0001278,2025-10-29,Germany,Hamburg,35-44,Android,Google Ads,New
cus_0001279,2025-12-07,India,Delhi,18-24,Android,Direct,Loyal
cus_0001280,2025-06-24,India,Delhi,55+,iOS,Organic Search,Occasional
cus_0001281,2025-09-28,India,Hyderabad,55+,Android,Meta Ads,Occasional
cus_0001282,2025-09-15,India,Bengaluru,45-54,iOS,Email,New
cus_0001283,2025-06-14,Singapore,Singapore,18-24,Android,Email,Loyal
cus_0001284,2025-10-21,India,Mumbai,35-44,Desktop,Meta Ads,Loyal
cus_0001285,2025-08-09,India,Bengaluru,18-24,Android,Google Ads,New
cus_0001286,2025-06-02,Singapore,Singapore,35-44,Desktop,Direct,High Value
cus_0001287,2025-08-31,Singapore,Singapore,25-34,Android,Organic Search,High Value
cus_0001288,2025-07-20,India,Bengaluru,18-24,Android,Organic Search,Loyal
cus_0001289,2025-07-05,United Kingdom,Manchester,35-44,Android,Email,Occasional
cus_0001290,2026-01-31,Germany,Berlin,25-34,iOS,Referral,New
cus_0001291,2025-05-24,United States,New York,45-54,Android,Organic Search,Occasional
cus_0001292,2025-06-22,United Kingdom,Manchester,25-34,Android,Google Ads,Occasional
cus_0001293,2025-07-27,Singapore,Singapore,25-34,iOS,Meta Ads,Loyal
cus_0001294,2025-07-10,United Kingdom,Manchester,25-34,Android,Email,Loyal
cus_0001295,2025-04-22,India,Delhi,45-54,Desktop,Email,New
cus_0001296,2025-08-09,India,Mumbai,18-24,Desktop,Meta Ads,Occasional
cus_0001297,2026-01-23,India,Bengaluru,45-54,Android,Meta Ads,New
cus_0001298,2025-07-09,India,Mumbai,35-44,Android,Direct,New
cus_0001299,2026-02-01,India,Mumbai,35-44,Desktop,Organic Search,Occasional
cus_0001300,2025-09-20,United States,Chicago,25-34,Android,Google Ads,Loyal
cus_0001301,2025-06-13,United States,San Francisco,18-24,Android,Google Ads,New
cus_0001302,2025-07-11,Germany,Berlin,45-54,Android,Referral,Loyal
cus_0001303,2025-04-12,India,Delhi,35-44,Desktop,Organic Search,Loyal
cus_0001304,2025-06-30,Singapore,Singapore,45-54,Android,Organic Search,Loyal
cus_0001305,2025-07-22,India,Mumbai,25-34,Android,Meta Ads,Occasional
cus_0001306,2025-12-21,India,Delhi,35-44,Android,Google Ads,New
cus_0001307,2025-12-24,United States,New York,25-34,iOS,Referral,Occasional
cus_0001308,2025-08-19,United States,San Francisco,25-34,Android,Meta Ads,New
cus_0001309,2025-05-06,India,Bengaluru,25-34,iOS,Meta Ads,New
cus_0001310,2026-01-04,India,Hyderabad,25-34,Desktop,Meta Ads,Loyal
cus_0001311,2025-05-13,Germany,Munich,25-34,iOS,Direct,Occasional
cus_0001312,2025-11-28,India,Bengaluru,55+,Android,Email,New
cus_0001313,2025-07-10,United States,New York,25-34,iOS,Referral,Occasional
cus_0001314,2025-04-07,United Kingdom,Manchester,55+,Android,Google Ads,Loyal
cus_0001315,2025-05-17,India,Mumbai,25-34,Desktop,Organic Search,Loyal
cus_0001316,2026-01-22,United Kingdom,London,25-34,Desktop,Direct,High Value
cus_0001317,2025-11-13,India,Delhi,18-24,Android,Email,New
cus_0001318,2025-08-10,India,Mumbai,25-34,Desktop,Organic Search,New
cus_0001319,2025-04-09,Germany,Hamburg,35-44,iOS,Email,High Value
cus_0001320,2025-11-01,India,Delhi,25-34,iOS,Google Ads,Occasional
cus_0001321,2025-12-03,United States,Austin,55+,Android,Google Ads,New
cus_0001322,2025-04-21,India,Hyderabad,18-24,Android,Meta Ads,High Value
cus_0001323,2025-06-16,United States,Austin,55+,iOS,Referral,Loyal
cus_0001324,2025-09-27,India,Bengaluru,25-34,iOS,Organic Search,New
cus_0001325,2025-10-12,United Kingdom,London,25-34,Android,Meta Ads,Loyal
cus_0001326,2026-01-17,United States,San Francisco,25-34,iOS,Organic Search,Loyal
cus_0001327,2025-12-01,United States,Chicago,25-34,Android,Meta Ads,Occasional
cus_0001328,2025-04-20,Germany,Hamburg,55+,Android,Meta Ads,Occasional
cus_0001329,2025-08-30,India,Mumbai,45-54,Android,Email,New
cus_0001330,2025-08-04,Germany,Berlin,45-54,iOS,Email,Loyal
cus_0001331,2025-09-05,United States,San Francisco,18-24,iOS,Google Ads,New
cus_0001332,2025-08-05,United States,San Francisco,25-34,Android,Organic Search,Occasional
cus_0001333,2025-11-02,Germany,Munich,25-34,iOS,Organic Search,New
cus_0001334,2025-09-11,India,Mumbai,25-34,Desktop,Organic Search,High Value
cus_0001335,2026-01-09,India,Mumbai,35-44,Desktop,Direct,New
cus_0001336,2025-11-10,United States,Austin,25-34,Android,Direct,New
cus_0001337,2025-12-02,India,Delhi,18-24,Desktop,Referral,Loyal
cus_0001338,2025-06-25,India,Delhi,35-44,Android,Email,Loyal
cus_0001339,2026-01-16,United States,New York,35-44,iOS,Google Ads,New
cus_0001340,2025-06-22,Germany,Berlin,55+,Desktop,Email,New
cus_0001341,2026-01-20,India,Delhi,25-34,Android,Meta Ads,Occasional
cus_0001342,2025-11-19,India,Bengaluru,25-34,iOS,Meta Ads,New
cus_0001343,2025-12-15,United States,Austin,18-24,Desktop,Email,Occasional
cus_0001344,2025-10-06,United Kingdom,London,55+,Desktop,Email,Occasional
cus_0001345,2025-08-15,Germany,Hamburg,45-54,Android,Google Ads,New
cus_0001346,2025-10-30,United States,Austin,25-34,iOS,Organic Search,Loyal
cus_0001347,2025-10-18,Germany,Munich,45-54,Android,Referral,Loyal
cus_0001348,2025-09-02,United States,Austin,25-34,Android,Organic Search,Occasional
cus_0001349,2025-07-17,India,Hyderabad,35-44,Android,Direct,Loyal
cus_0001350,2025-07-29,India,Bengaluru,35-44,Desktop,Meta Ads,Occasional
cus_0001351,2026-01-31,India,Bengaluru,18-24,iOS,Direct,Occasional
cus_0001352,2025-08-12,United States,San Francisco,18-24,Android,Meta Ads,High Value
cus_0001353,2025-06-28,Germany,Berlin,25-34,Desktop,Organic Search,New
cus_0001354,2025-07-17,India,Hyderabad,18-24,Android,Meta Ads,New
cus_0001355,2025-08-12,United States,Austin,18-24,iOS,Meta Ads,High Value
cus_0001356,2025-07-06,United States,Chicago,35-44,Android,Organic Search,New
cus_0001357,2025-08-22,United States,Chicago,18-24,Android,Meta Ads,Occasional
cus_0001358,2025-10-16,India,Bengaluru,25-34,Desktop,Direct,New
cus_0001359,2025-10-07,India,Bengaluru,55+,Android,Google Ads,New
cus_0001360,2025-10-12,Singapore,Singapore,25-34,Android,Meta Ads,New
cus_0001361,2025-12-27,United States,New York,45-54,Android,Email,Loyal
cus_0001362,2025-11-06,India,Bengaluru,18-24,Android,Email,Occasional
cus_0001363,2025-05-19,India,Bengaluru,35-44,Android,Direct,Loyal
cus_0001364,2025-11-24,United States,Austin,45-54,Desktop,Email,New
cus_0001365,2025-09-10,India,Bengaluru,55+,Android,Email,Occasional
cus_0001366,2025-11-24,India,Bengaluru,18-24,Android,Google Ads,Loyal
cus_0001367,2025-06-22,India,Mumbai,55+,iOS,Meta Ads,Occasional
cus_0001368,2025-10-04,United States,New York,55+,Android,Google Ads,Loyal
cus_0001369,2025-10-13,United States,San Francisco,18-24,Android,Organic Search,New
cus_0001370,2026-01-13,India,Delhi,55+,iOS,Direct,Occasional
cus_0001371,2025-05-25,Germany,Munich,25-34,Android,Google Ads,Loyal
cus_0001372,2025-04-19,United States,Chicago,35-44,iOS,Google Ads,New
cus_0001373,2025-08-11,United States,San Francisco,45-54,Android,Direct,Occasional
cus_0001374,2025-12-03,United States,Austin,18-24,Android,Direct,New
cus_0001375,2025-06-21,United States,New York,55+,Android,Direct,Loyal
cus_0001376,2025-07-03,United States,Chicago,55+,Android,Meta Ads,Loyal
cus_0001377,2025-08-19,United States,New York,35-44,Android,Direct,Loyal
cus_0001378,2025-10-08,India,Delhi,25-34,Desktop,Google Ads,New
cus_0001379,2025-05-02,India,Mumbai,25-34,Desktop,Meta Ads,New
cus_0001380,2025-04-24,United States,New York,55+,Android,Direct,New
cus_0001381,2025-06-17,India,Mumbai,45-54,iOS,Organic Search,New
cus_0001382,2025-12-31,United Kingdom,London,55+,Android,Direct,Loyal
cus_0001383,2025-05-31,India,Hyderabad,45-54,Desktop,Meta Ads,Occasional
cus_0001384,2026-01-01,India,Mumbai,45-54,Android,Meta Ads,Loyal
cus_0001385,2025-08-09,India,Delhi,25-34,Android,Organic Search,Occasional
cus_0001386,2025-05-07,United States,New York,25-34,Android,Google Ads,Occasional
cus_0001387,2025-10-27,India,Hyderabad,45-54,Android,Google Ads,Occasional
cus_0001388,2025-12-02,India,Mumbai,35-44,Android,Google Ads,Occasional
cus_0001389,2025-07-25,India,Mumbai,35-44,iOS,Organic Search,Occasional
cus_0001390,2026-01-20,United Kingdom,Manchester,45-54,Android,Organic Search,High Value
cus_0001391,2025-11-20,United States,San Francisco,25-34,Android,Meta Ads,Occasional
cus_0001392,2025-11-02,United Kingdom,Manchester,25-34,Android,Organic Search,Occasional
cus_0001393,2025-06-02,United States,Austin,45-54,Desktop,Organic Search,New
cus_0001394,2025-06-30,United States,Austin,55+,Android,Email,Loyal
cus_0001395,2025-10-15,India,Bengaluru,45-54,Desktop,Google Ads,New
cus_0001396,2025-06-08,India,Bengaluru,25-34,Android,Meta Ads,Loyal
cus_0001397,2025-05-04,India,Mumbai,18-24,Desktop,Google Ads,New
cus_0001398,2025-09-30,United States,Chicago,25-34,Android,Direct,Loyal
cus_0001399,2025-05-21,Singapore,Singapore,55+,Desktop,Referral,New
cus_0001400,2025-10-24,United States,Austin,55+,iOS,Email,Occasional
cus_0001401,2025-12-24,Germany,Berlin,25-34,iOS,Referral,Loyal
cus_0001402,2025-12-17,United Kingdom,Bristol,25-34,Desktop,Direct,New
cus_0001403,2025-04-09,Singapore,Singapore,25-34,Android,Google Ads,High Value
cus_0001404,2025-04-26,India,Bengaluru,18-24,Android,Google Ads,New
cus_0001405,2025-11-26,United Kingdom,Bristol,18-24,Android,Email,Occasional
cus_0001406,2025-08-26,United States,New York,25-34,iOS,Email,High Value
cus_0001407,2026-01-24,India,Bengaluru,35-44,Desktop,Organic Search,New
cus_0001408,2025-09-29,United States,Austin,25-34,Android,Organic Search,New
cus_0001409,2025-07-15,India,Delhi,25-34,Android,Organic Search,High Value
cus_0001410,2025-12-27,India,Hyderabad,18-24,Desktop,Direct,Occasional
cus_0001411,2025-08-10,India,Delhi,25-34,Android,Email,Occasional
cus_0001412,2026-01-02,India,Delhi,25-34,iOS,Direct,Occasional
cus_0001413,2025-08-05,India,Bengaluru,35-44,Android,Direct,New
