conversion_id,session_id,customer_id,timestamp,product_id,revenue,discount,conversion_type
cnv_0000804,ses_0006933,cus_0001324,2026-05-17T18:20:57,prd_009,68.76,5.00,purchase
cnv_0000805,ses_0006944,cus_0000161,2026-05-17T03:45:42,prd_018,70.32,15.00,purchase
cnv_0000806,ses_0006952,cus_0000621,2026-05-18T16:01:37,prd_009,43.91,0.00,purchase
cnv_0000807,ses_0006957,cus_0000035,2026-05-18T15:54:41,prd_009,86.27,15.00,purchase
cnv_0000808,ses_0006973,cus_0000159,2026-05-18T21:09:30,prd_003,95.14,10.00,purchase
cnv_0000809,ses_0006983,cus_0000177,2026-05-18T20:57:49,prd_001,46.67,0.00,purchase
cnv_0000810,ses_0006987,cus_0001403,2026-05-18T14:20:20,prd_001,61.21,0.00,purchase
cnv_0000811,ses_0006996,cus_0001358,2026-05-18T07:57:06,prd_010,26.74,15.00,purchase
cnv_0000812,ses_0007006,cus_0001312,2026-05-18T20:45:21,prd_013,32.31,0.00,purchase
cnv_0000813,ses_0007019,cus_0000574,2026-05-19T22:22:44,prd_004,37.85,5.00,purchase
cnv_0000814,ses_0007050,cus_0001180,2026-05-19T05:15:20,prd_011,57.44,5.00,purchase
cnv_0000815,ses_0007052,cus_0001175,2026-05-19T17:27:07,prd_001,40.64,15.00,purchase
cnv_0000816,ses_0007069,cus_0001007,2026-05-20T04:10:27,prd_016,106.14,15.00,purchase
cnv_0000817,ses_0007071,cus_0000293,2026-05-20T08:59:48,prd_016,32.53,0.00,purchase
cnv_0000818,ses_0007074,cus_0000025,2026-05-20T09:40:29,prd_019,38.88,0.00,purchase
cnv_0000819,ses_0007078,cus_0001222,2026-05-20T18:18:00,prd_020,111.44,0.00,purchase
cnv_0000820,ses_0007105,cus_0001265,2026-05-20T21:51:28,prd_001,70.84,15.00,purchase
cnv_0000821,ses_0007139,cus_0000665,2026-05-21T22:51:25,prd_002,34.39,15.00,purchase
cnv_0000822,ses_0007173,cus_0000449,2026-05-22T01:42:21,prd_008,117.77,10.00,purchase
cnv_0000823,ses_0007184,cus_0000203,2026-05-22T01:48:23,prd_012,36.09,0.00,purchase
cnv_0000824,ses_0007189,cus_0001321,2026-05-22T15:29:50,prd_011,100.22,15.00,purchase
cnv_0000825,ses_0007193,cus_0000225,2026-05-22T22:53:53,prd_001,27.55,0.00,purchase
cnv_0000826,ses_0007199,cus_0000221,2026-05-22T12:37:55,prd_020,34.81,0.00,purchase
cnv_0000827,ses_0007202,cus_0000995,2026-05-22T00:17:59,prd_013,85.03,15.00,purchase
cnv_0000828,ses_0007204,cus_0000866,2026-05-22T15:30:51,prd_015,71.10,0.00,purchase
cnv_0000829,ses_0007220,cus_0001462,2026-05-22T22:17:22,prd_014,70.16,10.00,purchase
cnv_0000830,ses_0007226,cus_0001309,2026-05-23T19:44:30,prd_014,51.73,15.00,purchase
cnv_0000831,ses_0007268,cus_0000007,2026-05-23T10:09:29,prd_018,122.27,0.00,purchase
cnv_0000832,ses_0007273,cus_0000830,2026-05-23T21:00:53,prd_002,38.94,15.00,purchase
cnv_0000833,ses_0007276,cus_0000450,2026-05-23T03:54:10,prd_007,99.96,10.00,purchase
cnv_0000834,ses_0007301,cus_0000966,2026-05-24T11:41:26,prd_001,22.86,0.00,purchase
cnv_0000835,ses_0007303,cus_0001163,2026-05-24T21:08:02,prd_004,52.64,15.00,purchase
cnv_0000836,ses_0007320,cus_0001281,2026-05-24T15:41:50,prd_005,56.88,0.00,purchase
cnv_0000837,ses_0007321,cus_0000766,2026-05-24T15:35:17,prd_016,69.58,5.00,purchase
cnv_0000838,ses_0007340,cus_0000957,2026-05-25T04:55:04,prd_015,26.02,5.00,purchase
cnv_0000839,ses_0007355,cus_0000003,2026-05-25T18:39:27,prd_004,55.45,5.00,purchase
cnv_0000840,ses_0007375,cus_0000573,2026-05-25T11:33:12,prd_011,109.17,0.00,purchase
cnv_0000841,ses_0007394,cus_0000206,2026-05-25T05:54:04,prd_004,102.95,0.00,purchase
cnv_0000842,ses_0007397,cus_0001492,2026-05-25T00:42:12,prd_019,67.19,10.00,purchase
cnv_0000843,ses_0007400,cus_0000940,2026-05-25T10:17:47,prd_014,44.87,10.00,purchase
cnv_0000844,ses_0007404,cus_0000588,2026-05-25T06:07:02,prd_004,26.94,10.00,purchase
cnv_0000845,ses_0007415,cus_0000623,2026-05-26T16:05:54,prd_013,42.22,5.00,purchase
cnv_0000846,ses_0007418,cus_0000102,2026-05-26T08:41:51,prd_020,40.22,5.00,purchase
cnv_0000847,ses_0007434,cus_0000651,2026-05-26T21:04:58,prd_009,70.40,0.00,purchase
cnv_0000848,ses_0007440,cus_0000877,2026-05-26T06:24:28,prd_015,26.09,0.00,purchase
cnv_0000849,ses_0007446,cus_0001360,2026-05-26T01:39:37,prd_017,51.58,5.00,purchase
cnv_0000850,ses_0007450,cus_0001484,2026-05-26T03:32:17,prd_012,69.36,0.00,purchase
cnv_0000851,ses_0007480,cus_0001002,2026-05-27T15:44:23,prd_004,126.69,5.00,purchase
cnv_0000852,ses_0007481,cus_0000970,2026-05-27T21:10:40,prd_004,86.33,0.00,purchase
cnv_0000853,ses_0007486,cus_0000509,2026-05-27T03:21:38,prd_001,28.70,0.00,purchase
cnv_0000854,ses_0007493,cus_0000577,2026-05-27T19:19:07,prd_006,17.55,5.00,purchase
cnv_0000855,ses_0007514,cus_0001478,2026-05-27T10:22:31,prd_014,49.41,0.00,purchase
cnv_0000856,ses_0007520,cus_0000922,2026-05-28T19:39:32,prd_002,57.43,5.00,purchase
cnv_0000857,ses_0007523,cus_0001200,2026-05-28T22:00:19,prd_004,58.61,0.00,purchase
cnv_0000858,ses_0007532,cus_0001359,2026-05-28T00:19:58,prd_008,24.15,10.00,purchase
cnv_0000859,ses_0007533,cus_0000764,2026-05-28T13:48:30,prd_020,70.28,10.00,purchase
cnv_0000860,ses_0007547,cus_0000749,2026-05-28T07:37:29,prd_003,99.51,0.00,purchase
cnv_0000861,ses_0007554,cus_0001489,2026-05-28T03:24:17,prd_004,31.49,0.00,purchase
cnv_0000862,ses_0007566,cus_0000094,2026-05-28T01:20:34,prd_003,32.41,15.00,purchase
cnv_0000863,ses_0007572,cus_0000354,2026-05-28T09:50:42,prd_016,61.60,0.00,purchase
cnv_0000864,ses_0007574,cus_0001300,2026-05-28T04:49:01,prd_015,25.23,0.00,purchase
cnv_0000865,ses_0007578,cus_0000226,2026-05-28T12:59:38,prd_008,68.75,0.00,purchase
cnv_0000866,ses_0007579,cus_0000113,2026-05-28T11:49:00,prd_006,48.65,10.00,purchase
cnv_0000867,ses_0007585,cus_0000513,2026-05-29T01:19:12,prd_012,22.20,15.00,purchase
cnv_0000868,ses_0007597,cus_0000591,2026-05-29T14:24:00,prd_008,79.05,5.00,purchase
cnv_0000869,ses_0007611,cus_0000039,2026-05-29T19:48:29,prd_005,140.07,0.00,purchase
cnv_0000870,ses_0007618,cus_0001342,2026-05-29T05:41:26,prd_003,54.08,10.00,purchase
cnv_0000871,ses_0007621,cus_0000143,2026-05-29T08:47:14,prd_008,121.30,0.00,purchase
cnv_0000872,ses_0007624,cus_0000166,2026-05-29T05:49:14,prd_010,52.81,0.00,purchase
cnv_0000873,ses_0007629,cus_0000078,2026-05-29T17:35:30,prd_015,48.20,0.00,purchase
cnv_0000874,ses_0007636,cus_0000028,2026-05-29T14:26:05,prd_005,87.38,10.00,purchase
cnv_0000875,ses_0007654,cus_0000233,2026-05-30T03:44:56,prd_018,30.08,5.00,purchase
cnv_0000876,ses_0007671,cus_0000048,2026-05-30T16:57:38,prd_015,46.95,5.00,purchase
cnv_0000877,ses_0007673,cus_0000677,2026-05-30T07:43:08,prd_005,60.39,0.00,purchase
cnv_0000878,ses_0007682,cus_0000276,2026-05-30T12:10:04,prd_002,46.35,5.00,purchase
cnv_0000879,ses_0007688,cus_0000576,2026-05-30T02:53:50,prd_012,53.32,0.00,purchase
cnv_0000880,ses_0007702,cus_0000082,2026-05-30T18:58:52,prd_018,27.45,0.00,purchase
cnv_0000881,ses_0007710,cus_0001151,2026-05-30T00:23:10,prd_009,52.59,0.00,purchase
cnv_0000882,ses_0007725,cus_0001039,2026-05-31T23:23:34,prd_002,37.39,5.00,purchase
cnv_0000883,ses_0007734,cus_0000978,2026-05-31T04:05:53,prd_013,60.61,10.00,purchase
cnv_0000884,ses_0007743,cus_0000423,2026-05-31T11:42:34,prd_005,116.77,0.00,purchase
cnv_0000885,ses_0007744,cus_0000118,2026-05-31T09:09:57,prd_010,91.91,10.00,purchase
cnv_0000886,ses_0007747,cus_0000892,2026-05-31T18:46:15,prd_013,81.15,0.00,purchase
cnv_0000887,ses_0007751,cus_0000322,2026-05-31T08:46:27,prd_012,52.95,10.00,purchase
cnv_0000888,ses_0007772,cus_0001077,2026-05-31T06:45:23,prd_015,42.15,0.00,purchase
cnv_0000889,ses_0007775,cus_0000736,2026-06-01T01:40:13,prd_020,51.12,10.00,purchase
cnv_0000890,ses_0007800,cus_0000134,2026-06-01T09:40:38,prd_006,56.54,0.00,purchase
cnv_0000891,ses_0007806,cus_0000848,2026-06-01T10:44:07,prd_014,115.78,15.00,purchase
cnv_0000892,ses_0007815,cus_0000893,2026-06-01T21:48:05,prd_011,90.44,5.00,purchase
cnv_0000893,ses_0007819,cus_0001042,2026-06-01T18:41:10,prd_015,100.18,10.00,purchase
cnv_0000894,ses_0007843,cus_0000387,2026-06-02T06:30:27,prd_016,31.39,0.00,purchase
cnv_0000895,ses_0007849,cus_0001265,2026-06-02T18:33:10,prd_005,39.88,0.00,purchase
cnv_0000896,ses_0007861,cus_0000144,2026-06-02T10:03:57,prd_006,37.08,5.00,purchase
cnv_0000897,ses_0007873,cus_0000651,2026-06-02T22:05:51,prd_002,47.75,0.00,purchase
cnv_0000898,ses_0007888,cus_0001486,2026-06-02T07:30:05,prd_009,278.95,0.00,purchase
cnv_0000899,ses_0007890,cus_0000359,2026-06-02T03:10:35,prd_013,34.36,0.00,purchase
cnv_0000900,ses_0007894,cus_0001485,2026-06-02T23:08:57,prd_016,104.11,15.00,purchase
cnv_0000901,ses_0007910,cus_0001367,2026-06-03T15:04:19,prd_016,65.57,0.00,purchase
cnv_0000902,ses_0007911,cus_0001321,2026-06-03T02:09:50,prd_010,41.73,10.00,purchase
cnv_0000903,ses_0007924,cus_0000760,2026-06-03T17:36:19,prd_008,92.85,15.00,purchase
cnv_0000904,ses_0007926,cus_0000889,2026-06-03T11:23:33,prd_010,67.58,5.00,purchase
cnv_0000905,ses_0007935,cus_0000135,2026-06-03T04:42:27,prd_006,79.58,0.00,purchase
cnv_0000906,ses_0007943,cus_0000750,2026-06-03T00:41:54,prd_010,30.03,0.00,purchase
cnv_0000907,ses_0007950,cus_0000532,2026-06-03T03:54:11,prd_015,26.75,0.00,purchase
cnv_0000908,ses_0007982,cus_0000439,2026-06-04T21:58:37,prd_012,77.79,15.00,purchase
cnv_0000909,ses_0008001,cus_0000252,2026-06-04T14:05:17,prd_007,66.09,5.00,purchase
cnv_0000910,ses_0008009,cus_0000728,2026-06-04T17:21:00,prd_019,21.66,5.00,purchase
cnv_0000911,ses_0008015,cus_0000164,2026-06-04T04:54:44,prd_008,65.20,10.00,purchase
cnv_0000912,ses_0008021,cus_0000983,2026-06-04T00:29:29,prd_016,108.79,5.00,purchase
cnv_0000913,ses_0008040,cus_0000131,2026-06-04T14:12:55,prd_005,55.48,0.00,purchase
cnv_0000914,ses_0008043,cus_0000539,2026-06-05T23:53:11,prd_014,94.08,5.00,purchase
cnv_0000915,ses_0008044,cus_0001210,2026-06-05T08:02:42,prd_010,27.12,5.00,purchase
cnv_0000916,ses_0008056,cus_0000374,2026-06-05T11:03:44,prd_004,33.53,0.00,purchase
cnv_0000917,ses_0008067,cus_0000873,2026-06-05T18:31:33,prd_010,98.22,15.00,purchase
cnv_0000918,ses_0008071,cus_0000722,2026-06-05T01:26:56,prd_007,21.52,5.00,purchase
cnv_0000919,ses_0008074,cus_0000230,2026-06-05T20:57:56,prd_003,55.44,0.00,purchase
cnv_0000920,ses_0008085,cus_0000071,2026-06-05T02:02:06,prd_014,43.83,15.00,purchase
cnv_0000921,ses_0008087,cus_0000798,2026-06-05T05:26:15,prd_009,47.55,15.00,purchase
cnv_0000922,ses_0008092,cus_0001383,2026-06-05T16:53:10,prd_005,33.87,15.00,purchase
cnv_0000923,ses_0008093,cus_0000798,2026-06-05T09:40:42,prd_002,27.71,0.00,purchase
cnv_0000924,ses_0008101,cus_0000779,2026-06-05T09:25:57,prd_003,29.66,0.00,purchase
cnv_0000925,ses_0008103,cus_0000576,2026-06-05T03:22:43,prd_012,162.48,5.00,purchase
cnv_0000926,ses_0008122,cus_0001105,2026-06-06T12:21:25,prd_003,49.42,0.00,purchase
cnv_0000927,ses_0008138,cus_0000686,2026-06-06T17:35:24,prd_011,41.93,0.00,purchase
cnv_0000928,ses_0008150,cus_0000712,2026-06-06T18:39:54,prd_008,90.17,10.00,purchase
cnv_0000929,ses_0008153,cus_0000200,2026-06-06T05:02:59,prd_005,53.19,15.00,purchase
cnv_0000930,ses_0008155,cus_0001368,2026-06-06T23:10:23,prd_014,35.77,0.00,purchase
cnv_0000931,ses_0008156,cus_0000379,2026-06-06T17:29:11,prd_016,20.07,0.00,purchase
cnv_0000932,ses_0008167,cus_0000351,2026-06-06T19:42:02,prd_011,61.61,15.00,purchase
cnv_0000933,ses_0008176,cus_0001121,2026-06-07T02:34:17,prd_006,54.68,15.00,purchase
cnv_0000934,ses_0008180,cus_0001211,2026-06-07T14:35:14,prd_007,62.37,15.00,purchase
cnv_0000935,ses_0008183,cus_0000750,2026-06-07T23:31:16,prd_004,44.44,10.00,purchase
cnv_0000936,ses_0008192,cus_0000593,2026-06-07T00:32:00,prd_011,52.70,5.00,purchase
cnv_0000937,ses_0008201,cus_0000494,2026-06-07T00:30:35,prd_017,52.45,0.00,purchase
cnv_0000938,ses_0008212,cus_0000706,2026-06-07T18:22:52,prd_013,70.47,15.00,purchase
cnv_0000939,ses_0008235,cus_0000834,2026-06-07T12:42:37,prd_013,61.08,0.00,purchase
cnv_0000940,ses_0008240,cus_0001212,2026-06-07T00:30:17,prd_010,49.75,0.00,purchase
cnv_0000941,ses_0008268,cus_0000525,2026-06-08T22:03:15,prd_007,123.28,0.00,purchase
cnv_0000942,ses_0008270,cus_0000305,2026-06-08T07:30:34,prd_007,83.90,0.00,purchase
cnv_0000943,ses_0008281,cus_0000753,2026-06-08T00:26:36,prd_018,120.12,0.00,purchase
cnv_0000944,ses_0008296,cus_0000833,2026-06-08T01:55:09,prd_008,46.11,10.00,purchase
cnv_0000945,ses_0008316,cus_0001336,2026-06-08T13:44:32,prd_011,41.58,5.00,purchase
cnv_0000946,ses_0008318,cus_0000329,2026-06-08T19:18:43,prd_007,57.07,0.00,purchase
cnv_0000947,ses_0008330,cus_0000634,2026-06-09T04:54:28,prd_001,159.98,0.00,purchase
cnv_0000948,ses_0008332,cus_0001049,2026-06-09T01:20:50,prd_004,168.11,0.00,purchase
cnv_0000949,ses_0008343,cus_0001232,2026-06-09T00:29:35,prd_001,122.94,0.00,purchase
cnv_0000950,ses_0008344,cus_0001251,2026-06-09T23:03:04,prd_015,41.06,0.00,purchase
cnv_0000951,ses_0008347,cus_0000844,2026-06-09T04:08:56,prd_009,52.24,5.00,purchase
cnv_0000952,ses_0008359,cus_0000488,2026-06-09T07:58:30,prd_018,76.47,10.00,purchase
cnv_0000953,ses_0008361,cus_0000850,2026-06-09T15:45:53,prd_011,17.49,0.00,purchase
cnv_0000954,ses_0008376,cus_0000962,2026-06-09T05:50:43,prd_012,50.35,0.00,purchase
cnv_0000955,ses_0008381,cus_0000456,2026-06-09T22:24:41,prd_002,66.60,10.00,purchase
cnv_0000956,ses_0008391,cus_0000787,2026-06-09T02:43:03,prd_011,58.74,15.00,purchase
cnv_0000957,ses_0008400,cus_0000489,2026-06-10T01:35:30,prd_006,41.18,0.00,purchase
cnv_0000958,ses_0008402,cus_0000552,2026-06-10T23:07:30,prd_019,73.25,10.00,purchase
cnv_0000959,ses_0008428,cus_0000396,2026-06-10T08:43:57,prd_003,44.55,5.00,purchase
cnv_0000960,ses_0008432,cus_0000846,2026-06-10T05:29:48,prd_018,45.55,0.00,purchase
cnv_0000961,ses_0008440,cus_0000368,2026-06-10T06:28:20,prd_006,32.32,5.00,purchase
cnv_0000962,ses_0008442,cus_0001324,2026-06-10T04:18:11,prd_009,23.11,0.00,purchase
cnv_0000963,ses_0008443,cus_0000392,2026-06-10T20:34:45,prd_002,122.99,15.00,purchase
cnv_0000964,ses_0008444,cus_0000009,2026-06-10T17:22:56,prd_008,34.70,10.00,purchase
cnv_0000965,ses_0008446,cus_0000441,2026-06-10T11:47:23,prd_011,50.18,5.00,purchase
cnv_0000966,ses_0008463,cus_0001083,2026-06-10T08:24:05,prd_016,62.88,10.00,purchase
cnv_0000967,ses_0008488,cus_0000571,2026-06-11T15:56:08,prd_001,46.72,10.00,purchase
cnv_0000968,ses_0008494,cus_0001281,2026-06-11T23:23:30,prd_003,42.56,10.00,purchase
cnv_0000969,ses_0008502,cus_0000159,2026-06-11T19:52:32,prd_014,121.70,15.00,purchase
cnv_0000970,ses_0008504,cus_0001330,2026-06-11T16:29:53,prd_012,58.13,0.00,purchase
cnv_0000971,ses_0008510,cus_0000108,2026-06-11T17:22:24,prd_012,59.30,0.00,purchase
cnv_0000972,ses_0008523,cus_0000271,2026-06-11T16:52:11,prd_009,46.96,10.00,purchase
cnv_0000973,ses_0008535,cus_0001496,2026-06-11T09:39:59,prd_014,50.39,0.00,purchase
cnv_0000974,ses_0008547,cus_0000552,2026-06-12T17:38:51,prd_011,26.92,0.00,purchase
cnv_0000975,ses_0008581,cus_0001206,2026-06-12T08:12:01,prd_005,51.91,15.00,purchase
cnv_0000976,ses_0008607,cus_0000252,2026-06-12T16:48:12,prd_015,37.12,10.00,purchase
cnv_0000977,ses_0008608,cus_0000116,2026-06-12T22:43:43,prd_001,81.85,10.00,purchase
cnv_0000978,ses_0008628,cus_0000807,2026-06-13T13:54:26,prd_012,42.25,0.00,purchase
cnv_0000979,ses_0008659,cus_0000445,2026-06-13T17:55:31,prd_011,39.19,15.00,purchase
cnv_0000980,ses_0008667,cus_0000698,2026-06-13T18:08:47,prd_010,66.77,10.00,purchase
cnv_0000981,ses_0008681,cus_0000258,2026-06-13T00:25:51,prd_004,33.31,10.00,purchase
cnv_0000982,ses_0008706,cus_0000910,2026-06-14T17:49:00,prd_006,61.54,0.00,purchase
cnv_0000983,ses_0008710,cus_0000492,2026-06-14T02:22:53,prd_013,43.68,5.00,purchase
cnv_0000984,ses_0008720,cus_0000745,2026-06-14T10:44:10,prd_009,18.63,10.00,purchase
cnv_0000985,ses_0008727,cus_0001290,2026-06-14T00:14:20,prd_015,95.46,0.00,purchase
cnv_0000986,ses_0008729,cus_0000814,2026-06-14T08:18:09,prd_002,23.00,15.00,purchase
cnv_0000987,ses_0008735,cus_0000882,2026-06-14T06:25:10,prd_012,132.80,0.00,purchase
cnv_0000988,ses_0008747,cus_0000423,2026-06-14T13:35:54,prd_012,53.88,0.00,purchase
cnv_0000989,ses_0008751,cus_0000353,2026-06-14T12:43:57,prd_015,77.88,0.00,purchase
cnv_0000990,ses_0008754,cus_0001348,2026-06-14T11:04:34,prd_016,18.27,0.00,purchase
cnv_0000991,ses_0008765,cus_0000081,2026-06-15T11:19:32,prd_010,68.87,0.00,purchase
cnv_0000992,ses_0008783,cus_0000409,2026-06-15T21:44:19,prd_009,43.86,10.00,purchase
cnv_0000993,ses_0008786,cus_0000119,2026-06-15T06:48:40,prd_010,62.01,15.00,purchase
cnv_0000994,ses_0008798,cus_0001151,2026-06-15T23:45:41,prd_002,107.30,0.00,purchase
cnv_0000995,ses_0008812,cus_0001056,2026-06-15T21:31:26,prd_008,82.66,5.00,purchase
cnv_0000996,ses_0008829,cus_0000843,2026-06-16T09:37:14,prd_019,38.68,15.00,purchase
cnv_0000997,ses_0008830,cus_0001474,2026-06-16T13:08:06,prd_019,32.08,0.00,purchase
cnv_0000998,ses_0008832,cus_0000770,2026-06-16T07:59:15,prd_001,49.96,15.00,purchase
cnv_0000999,ses_0008839,cus_0000361,2026-06-16T23:14:21,prd_009,121.04,15.00,purchase
cnv_0001000,ses_0008847,cus_0000616,2026-06-16T15:35:04,prd_010,46.74,5.00,purchase
cnv_0001001,ses_0008860,cus_0000752,2026-06-16T01:16:31,prd_012,113.22,0.00,purchase
cnv_0001002,ses_0008861,cus_0001382,2026-06-16T08:53:55,prd_009,35.31,5.00,purchase
cnv_0001003,ses_0008881,cus_0000994,2026-06-16T10:54:27,prd_011,65.02,5.00,purchase
cnv_0001004,ses_0008887,cus_0001122,2026-06-17T12:14:53,prd_008,37.03,0.00,purchase
cnv_0001005,ses_0008897,cus_0000635,2026-06-17T12:15:52,prd_013,71.37,15.00,purchase
cnv_0001006,ses_0008900,cus_0000496,2026-06-17T09:06:32,prd_002,50.64,5.00,purchase
cnv_0001007,ses_0008910,cus_0000443,2026-06-17T03:25:28,prd_008,67.20,10.00,purchase
cnv_0001008,ses_0008911,cus_0000684,2026-06-17T12:21:45,prd_012,68.49,0.00,purchase
cnv_0001009,ses_0008937,cus_0001342,2026-06-17T01:03:39,prd_018,42.32,5.00,purchase
cnv_0001010,ses_0008939,cus_0000239,2026-06-17T02:15:23,prd_003,65.27,0.00,purchase
cnv_0001011,ses_0008940,cus_0000632,2026-06-17T04:29:02,prd_013,109.75,5.00,purchase
cnv_0001012,ses_0008945,cus_0000179,2026-06-17T15:36:54,prd_016,36.35,15.00,purchase
cnv_0001013,ses_0008954,cus_0000318,2026-06-18T16:23:02,prd_020,49.26,0.00,purchase
cnv_0001014,ses_0008991,cus_0000406,2026-06-18T09:06:11,prd_005,61.98,0.00,purchase
cnv_0001015,ses_0008998,cus_0000291,2026-06-18T03:06:16,prd_008,93.64,5.00,purchase
cnv_0001016,ses_0009003,cus_0001019,2026-06-18T04:00:57,prd_015,58.35,10.00,purchase
cnv_0001017,ses_0009006,cus_0001297,2026-06-18T02:33:58,prd_015,38.72,0.00,purchase
cnv_0001018,ses_0009011,cus_0000091,2026-06-18T21:06:47,prd_005,56.60,0.00,purchase
cnv_0001019,ses_0009012,cus_0001086,2026-06-18T09:02:56,prd_001,20.56,5.00,purchase
cnv_0001020,ses_0009028,cus_0000195,2026-06-19T15:20:12,prd_018,43.19,0.00,purchase
cnv_0001021,ses_0009038,cus_0001387,2026-06-19T10:59:14,prd_003,24.65,5.00,purchase
cnv_0001022,ses_0009049,cus_0000602,2026-06-19T14:47:51,prd_018,41.43,0.00,purchase
cnv_0001023,ses_0009078,cus_0001445,2026-06-20T12:37:47,prd_015,31.57,0.00,purchase
cnv_0001024,ses_0009084,cus_0001090,2026-06-20T14:03:25,prd_018,40.98,0.00,purchase
cnv_0001025,ses_0009085,cus_0000760,2026-06-20T08:09:38,prd_003,53.96,10.00,purchase
cnv_0001026,ses_0009087,cus_0000555,2026-06-20T14:53:10,prd_010,44.06,15.00,purchase
cnv_0001027,ses_0009095,cus_0000273,2026-06-20T23:31:41,prd_007,35.09,5.00,purchase
cnv_0001028,ses_0009098,cus_0001126,2026-06-20T00:13:23,prd_010,58.80,0.00,purchase
cnv_0001029,ses_0009122,cus_0000825,2026-06-20T17:46:06,prd_015,67.38,15.00,purchase
cnv_0001030,ses_0009145,cus_0000350,2026-06-21T04:41:19,prd_011,34.64,5.00,purchase
cnv_0001031,ses_0009150,cus_0000789,2026-06-21T08:54:02,prd_011,104.59,0.00,purchase
cnv_0001032,ses_0009155,cus_0001300,2026-06-21T20:53:54,prd_003,21.46,10.00,purchase
cnv_0001033,ses_0009167,cus_0001253,2026-06-21T18:33:54,prd_009,61.28,0.00,purchase
cnv_0001034,ses_0009168,cus_0000208,2026-06-21T02:45:50,prd_016,45.89,0.00,purchase
cnv_0001035,ses_0009181,cus_0000233,2026-06-21T08:45:35,prd_001,67.29,15.00,purchase
cnv_0001036,ses_0009182,cus_0000869,2026-06-21T21:18:41,prd_014,78.91,5.00,purchase
cnv_0001037,ses_0009186,cus_0000640,2026-06-22T00:15:07,prd_003,65.14,5.00,purchase
cnv_0001038,ses_0009187,cus_0000634,2026-06-21T03:43:09,prd_020,101.65,10.00,purchase
cnv_0001039,ses_0009200,cus_0001020,2026-06-22T08:16:13,prd_020,47.18,0.00,purchase
cnv_0001040,ses_0009225,cus_0001166,2026-06-22T12:33:34,prd_010,63.83,5.00,purchase
cnv_0001041,ses_0009254,cus_0001038,2026-06-23T09:14:09,prd_010,123.18,0.00,purchase
cnv_0001042,ses_0009255,cus_0000767,2026-06-23T22:28:00,prd_020,25.96,0.00,purchase
cnv_0001043,ses_0009262,cus_0001092,2026-06-23T07:21:15,prd_008,64.78,0.00,purchase
cnv_0001044,ses_0009266,cus_0000696,2026-06-23T08:12:54,prd_010,35.72,15.00,purchase
cnv_0001045,ses_0009272,cus_0000976,2026-06-23T16:44:30,prd_015,81.17,0.00,purchase
cnv_0001046,ses_0009273,cus_0000542,2026-06-23T04:08:07,prd_015,65.28,0.00,purchase
cnv_0001047,ses_0009274,cus_0001087,2026-06-23T09:12:29,prd_010,37.52,0.00,purchase
cnv_0001048,ses_0009276,cus_0001312,2026-06-23T08:15:17,prd_012,66.40,15.00,purchase
cnv_0001049,ses_0009279,cus_0000049,2026-06-23T23:00:54,prd_008,99.52,0.00,purchase
cnv_0001050,ses_0009281,cus_0000598,2026-06-23T23:46:13,prd_007,32.57,0.00,purchase
cnv_0001051,ses_0009290,cus_0000290,2026-06-23T09:40:33,prd_015,31.20,0.00,purchase
cnv_0001052,ses_0009296,cus_0001448,2026-06-23T06:29:44,prd_011,55.49,0.00,purchase
cnv_0001053,ses_0009311,cus_0001401,2026-06-24T15:56:51,prd_006,149.32,5.00,purchase
cnv_0001054,ses_0009320,cus_0000034,2026-06-24T17:39:37,prd_011,123.69,0.00,purchase
cnv_0001055,ses_0009327,cus_0001475,2026-06-24T18:34:49,prd_008,42.63,0.00,purchase
cnv_0001056,ses_0009344,cus_0001350,2026-06-24T12:59:36,prd_013,43.00,0.00,purchase
cnv_0001057,ses_0009373,cus_0001446,2026-06-25T13:11:30,prd_003,113.02,0.00,purchase
cnv_0001058,ses_0009386,cus_0000300,2026-06-25T05:25:11,prd_016,61.88,0.00,purchase
cnv_0001059,ses_0009388,cus_0000490,2026-06-25T23:37:53,prd_013,44.93,0.00,purchase
cnv_0001060,ses_0009391,cus_0000282,2026-06-25T00:18:29,prd_013,87.69,0.00,purchase
cnv_0001061,ses_0009393,cus_0000249,2026-06-25T06:55:35,prd_012,37.51,15.00,purchase
cnv_0001062,ses_0009405,cus_0000026,2026-06-26T04:14:28,prd_012,59.16,0.00,purchase
cnv_0001063,ses_0009407,cus_0001221,2026-06-26T04:33:23,prd_019,121.88,10.00,purchase
cnv_0001064,ses_0009414,cus_0000332,2026-06-26T16:28:44,prd_019,101.64,0.00,purchase
cnv_0001065,ses_0009416,cus_0000952,2026-06-26T09:54:58,prd_013,34.11,0.00,purchase
cnv_0001066,ses_0009420,cus_0000415,2026-06-26T08:47:45,prd_019,86.60,0.00,purchase
cnv_0001067,ses_0009421,cus_0000041,2026-06-26T19:56:16,prd_020,74.80,5.00,purchase
cnv_0001068,ses_0009456,cus_0000735,2026-06-27T13:34:03,prd_002,22.01,15.00,purchase
cnv_0001069,ses_0009460,cus_0001092,2026-06-27T06:20:11,prd_013,60.57,15.00,purchase
cnv_0001070,ses_0009465,cus_0000409,2026-06-27T01:01:30,prd_009,61.09,15.00,purchase
cnv_0001071,ses_0009467,cus_0001122,2026-06-27T14:10:16,prd_008,69.24,5.00,purchase
